artist_name,album_name,track_name,search_term,track_uri,t_uri,genres,filtered_genres,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
The Lost Patrol,Lost Patrol Band,Pick Me Up,"The Lost Patrol, Pick Me Up",spotify:track:6WoMydCgt5g2pIxcmdjY26,6WoMydCgt5g2pIxcmdjY26,svensk indie,indie,spotify:track:6WoMydCgt5g2pIxcmdjY26,0.0344,0.598,0.831,0.00714,0.0969,-4.738,0.033,0.361849561,0.884
Fleetwood Mac,Shrine '69,Great Balls of Fire,"Fleetwood Mac, Great Balls of Fire",spotify:track:326VLEngotHbWfx3imNKQ3,326VLEngotHbWfx3imNKQ3,album rock|classic rock|mellow gold|rock|soft rock|yacht rock,rock,spotify:track:326VLEngotHbWfx3imNKQ3,0.812,0.442,0.571,0.000322,0.358,-12.884,0.0414,0.697159725,0.895
Booth and the Bad Angel,Booth and the Bad Angel,I Believe,"Booth and the Bad Angel, I Believe",spotify:track:1N5OKSWxpf4uhsTHkcUKKw,1N5OKSWxpf4uhsTHkcUKKw,britpop,pop,spotify:track:1N5OKSWxpf4uhsTHkcUKKw,0.00105,0.456,0.758,0.000576,0.0685,-9.675,0.0339,0.437208011,0.706
DJ Quicksilver,Vivian Cels presents The Beyond 004. Under The Sun,Adagio,"DJ Quicksilver, Adagio",spotify:track:0mrDtkqo0V0a6Zatswny9v,0mrDtkqo0V0a6Zatswny9v,bubble trance|dream trance|eurodance,dance,spotify:track:0mrDtkqo0V0a6Zatswny9v,0.000891,0.727,0.88,0.936,0.0969,-7.061,0.0623,0.604726476,0.239
Buckcherry,MP3s,Anything,"Buckcherry, Anything",spotify:track:5nQr6ROk2HuYu27FpBRUb0,5nQr6ROk2HuYu27FpBRUb0,alternative metal|glam metal|hard rock|nu metal|post-grunge|rock|sleaze rock,metal|rock,spotify:track:5nQr6ROk2HuYu27FpBRUb0,5.62E-05,0.464,0.922,0.898,0.252,-7.245,0.0839,0.524499111,0.529
Michel Petrucciani,Michel Petrucciani,Cherokee,"Michel Petrucciani, Cherokee",spotify:track:3QBajDcnRSV74LOXADPddV,3QBajDcnRSV74LOXADPddV,contemporary post-bop|cool jazz|french jazz|jazz|jazz fusion|jazz piano,jazz,spotify:track:3QBajDcnRSV74LOXADPddV,0.0162,0.467,0.689,0.197,0.257,-11.772,0.032,0.445946975,0.531
Step Up,Step Up - Soundtrack,Step Up,"Step Up, Step Up",spotify:track:3ICZte49haM8ID7H6LSSjb,3ICZte49haM8ID7H6LSSjb,classic rock|heartland rock|mellow gold|permanent wave|rock|singer-songwriter,rock,spotify:track:3ICZte49haM8ID7H6LSSjb,0.0546,0.527,0.381,0.00965,0.0842,-17.408,0.0299,0.672609103,0.295
Neige Morte,Neige Morte,Need Some Air,"Neige Morte, Need Some Air",spotify:track:5AAzDaHHI2GriOZ76luV6a,5AAzDaHHI2GriOZ76luV6a,chaotic black metal|french black metal,metal,spotify:track:5AAzDaHHI2GriOZ76luV6a,6.80E-06,0.18,0.996,0.66,0.329,0.068,0.0825,0.539580655,0.291
Björn Skifs,50-50,In Dreams,"Björn Skifs, In Dreams",spotify:track:6pDeMbFTIrY9aLODZEe9m9,6pDeMbFTIrY9aLODZEe9m9,classic swedish pop|europop|swedish pop,pop,spotify:track:6pDeMbFTIrY9aLODZEe9m9,0.024,0.642,0.874,0.000107,0.263,-6.832,0.0362,0.596238348,0.383
Victories at Sea,In Memory Of,Low,"Victories at Sea, Low",spotify:track:0HGQI4hFzJPBBDlMVICdWT,0HGQI4hFzJPBBDlMVICdWT,birmingham indie,indie,spotify:track:0HGQI4hFzJPBBDlMVICdWT,0.00693,0.375,0.835,0.569,0.312,-7.37,0.0384,0.757006625,0.168
*NSYNC,Greatest Hits,I Want You Back,"*NSYNC, I Want You Back",spotify:track:221LRlPHPuevgE1tuUlof9,221LRlPHPuevgE1tuUlof9,boy band|dance pop|europop|pop,pop|dance,spotify:track:221LRlPHPuevgE1tuUlof9,0.0521,0.751,0.939,0.00056,0.477,-3.305,0.0466,0.501856638,0.905
S.C.U.M.,Again Into Eyes,Paris,"S.C.U.M., Paris",spotify:track:6VcqiwjK1U683BexdJiRlo,6VcqiwjK1U683BexdJiRlo,big room|deep big room|edm|electro house|pop edm|progressive electro house|sky room,pop|edm,spotify:track:6VcqiwjK1U683BexdJiRlo,0.00545,0.451,0.792,0.00559,0.114,-5.525,0.0409,0.640260153,0.0824
Courtney Pine,The Glory of Gershwin (feat. Larry Adler),Summertime,"Courtney Pine, Summertime",spotify:track:1RwUDmkrODevnLv1zrp8g7,1RwUDmkrODevnLv1zrp8g7,harmonica jazz,jazz,spotify:track:1RwUDmkrODevnLv1zrp8g7,0.0175,0.356,0.277,0.0398,0.0526,-20.057,0.0398,0.342584422,0.398
Mike + The Mechanics,Hits,Nobody's Perfect,"Mike + The Mechanics, Nobody's Perfect",spotify:track:3yVdOfUDhxHPd4nyCkkfIa,3yVdOfUDhxHPd4nyCkkfIa,album rock|art rock|dance rock|mellow gold|new romantic|new wave|new wave pop|soft rock,pop|rock|dance,spotify:track:3yVdOfUDhxHPd4nyCkkfIa,0.375,0.592,0.566,0,0.127,-10.603,0.0298,0.438484589,0.381
Stéphane Grappelli,The Chronological Classics: Stéphane Grappelli 1935-1940,Out of Nowhere,"Stéphane Grappelli, Out of Nowhere",spotify:track:1WdTDvwCbw5Q101amQhQYL,1WdTDvwCbw5Q101amQhQYL,french jazz|gypsy jazz|jazz violin,jazz,spotify:track:1WdTDvwCbw5Q101amQhQYL,0.979,0.719,0.206,0.592,0.118,-12.294,0.334,0.555678983,0.611
Glee Cast,"Glee: The Music, The Complete Season Three",Big Girls Don't Cry,"Glee Cast, Big Girls Don't Cry",spotify:track:47SLAJXLxOxHhkif1wb80C,47SLAJXLxOxHhkif1wb80C,glee club|hollywood|post-teen pop|viral pop,pop,spotify:track:47SLAJXLxOxHhkif1wb80C,0.162,0.674,0.482,0,0.0778,-6.999,0.0301,0.507003265,0.183
Jamestown Story,Broken Summer,In Loving Memory,"Jamestown Story, In Loving Memory",spotify:track:4kVjLMIxxstCsqRXZPPCvG,4kVjLMIxxstCsqRXZPPCvG,alternative pop rock|neon pop punk,pop|rock,spotify:track:4kVjLMIxxstCsqRXZPPCvG,0.0577,0.463,0.393,0,0.0727,-10.218,0.0275,0.335973089,0.166
Baths,Ocean Death,Voyeur,"Baths, Voyeur",spotify:track:2iBjUMnvPzStNNI5OcRQoc,2iBjUMnvPzStNNI5OcRQoc,art pop|chillwave|experimental pop|indietronica|nu gaze|wonky,pop|indie,spotify:track:2iBjUMnvPzStNNI5OcRQoc,0.604,0.543,0.441,0.341,0.145,-10.389,0.0532,0.335991006,0.448
Black Milk,Popular Demand,Action,"Black Milk, Action",spotify:track:0ijHcBksbhyc9VuPWIv6Hr,0ijHcBksbhyc9VuPWIv6Hr,alternative hip hop|boom bap|detroit hip hop|hip hop|underground hip hop,hip hop,spotify:track:0ijHcBksbhyc9VuPWIv6Hr,0.251,0.686,0.893,0,0.719,-4.435,0.297,0.406520853,0.704
Oval,O,Panorama,"Oval, Panorama",spotify:track:1hhK5vhNBxHajo6KOK5qr3,1hhK5vhNBxHajo6KOK5qr3,ambient|drill and bass|drone|dub techno|experimental|fourth world|german techno|glitch|intelligent dance music|microhouse|minimal techno,dance,spotify:track:1hhK5vhNBxHajo6KOK5qr3,0.984,0.433,0.0429,0.94,0.0906,-11.739,0.0635,0.494891446,0.0585
Pepper,In WT Old,Ashes,"Pepper, Ashes",spotify:track:5vSH05fXsfYtltxV4ujRkc,5vSH05fXsfYtltxV4ujRkc,reggae fusion|reggae rock,rock,spotify:track:5vSH05fXsfYtltxV4ujRkc,0.00944,0.819,0.528,1.54E-05,0.269,-6.387,0.0322,0.345034557,0.853
The Game,Hoodmorning [Candy Coronas] (no tags),Red,"The Game, Red",spotify:track:2sYUGgzQfHQ6lOWzbrny8Z,2sYUGgzQfHQ6lOWzbrny8Z,gangster rap|hip hop|pop rap|rap|southern hip hop|trap,hip hop|pop|rap,spotify:track:2sYUGgzQfHQ6lOWzbrny8Z,0.0922,0.405,0.889,0,0.446,-3.303,0.317,0.371408223,0.338
The Ghost Inside,Returners,Between The Lines,"The Ghost Inside, Between The Lines",spotify:track:1HafnjK3UOfL4n0pfCQKtN,1HafnjK3UOfL4n0pfCQKtN,melodic hardcore|melodic metalcore|metalcore,metal,spotify:track:1HafnjK3UOfL4n0pfCQKtN,6.08E-06,0.506,0.97,0.00514,0.351,-4.024,0.2,0.526237049,0.303
Etta James,The Right Time,Let It Rock,"Etta James, Let It Rock",spotify:track:6iAi8Anf0nfgZubYLZMUgU,6iAi8Anf0nfgZubYLZMUgU,adult standards|jazz blues|soul|soul blues|torch song|vocal jazz,blues|jazz|soul,spotify:track:6iAi8Anf0nfgZubYLZMUgU,0.237,0.762,0.816,0.000111,0.152,-6.565,0.0308,0.485404451,0.943
FOUR GET ME A NOTS,DOWN TO EARTH,Struggle,"FOUR GET ME A NOTS, Struggle",spotify:track:0Bfq9931qgRjb0d28wCl3B,0Bfq9931qgRjb0d28wCl3B,japanese melodic punk|japanese pop punk|japanese punk rock,pop|rock,spotify:track:0Bfq9931qgRjb0d28wCl3B,1.62E-06,0.401,0.849,0.00153,0.105,-4.177,0.0666,0.522676067,0.717
Black Lipstick,"Sincerely, Black Lipstick",...,"Black Lipstick, ...",spotify:track:2wsW7FXHByxfP6Qzwf4iaj,2wsW7FXHByxfP6Qzwf4iaj,la indie,indie,spotify:track:2wsW7FXHByxfP6Qzwf4iaj,0.103,0.823,0.416,0.000539,0.12,-8.965,0.0422,0.544068837,0.762
Rangleklods,Beekeeper,On Top,"Rangleklods, On Top",spotify:track:7fHrW4Kx8EprNNPRyywFC3,7fHrW4Kx8EprNNPRyywFC3,danish alternative rock|danish electropop|danish indie,pop|rock|indie,spotify:track:7fHrW4Kx8EprNNPRyywFC3,0.0708,0.656,0.566,0.471,0.131,-9.487,0.0529,0.528445306,0.111
Motionless in White,Fearless Records 2011 Music Sampler,Abigail,"Motionless in White, Abigail",spotify:track:5xIEuJaUD6DEazs4Fu63vZ,5xIEuJaUD6DEazs4Fu63vZ,alternative metal|melodic metalcore|metalcore|screamo,metal,spotify:track:5xIEuJaUD6DEazs4Fu63vZ,3.48E-05,0.368,0.889,0.000295,0.282,-4.578,0.0639,0.410973201,0.324
Dead Moon,Dead Moon Night,Hey Joe,"Dead Moon, Hey Joe",spotify:track:6nyrW32wX0VyqSg3MLYKNZ,6nyrW32wX0VyqSg3MLYKNZ,garage pop|garage punk|garage rock|post-punk|punk|punk 'n' roll|punk blues,blues|pop|rock,spotify:track:6nyrW32wX0VyqSg3MLYKNZ,0.137,0.403,0.979,0.174,0.171,-4.894,0.0592,0.408997863,0.585
Dropkick Murphys,Sing Loud Sing Proud,Caps and Bottles,"Dropkick Murphys, Caps and Bottles",spotify:track:4AkHNs79ywxQNNM8oKwOjG,4AkHNs79ywxQNNM8oKwOjG,boston punk|boston rock|celtic punk|celtic rock|punk|skate punk,rock,spotify:track:4AkHNs79ywxQNNM8oKwOjG,0.00133,0.32,0.98,0,0.471,-3.448,0.0743,0.584569972,0.542
Oi Va Voi,2004 Award Nominees - 1,Gypsy,"Oi Va Voi, Gypsy",spotify:track:0EWe5t8xEdkzNElGnW1ZbQ,0EWe5t8xEdkzNElGnW1ZbQ,turkish jazz|world fusion,jazz,spotify:track:0EWe5t8xEdkzNElGnW1ZbQ,0.000588,0.567,0.924,0.273,0.056,-5.999,0.053,0.425570989,0.386
Distorted,Voices From Within,One Last Breath,"Distorted, One Last Breath",spotify:track:2TJ9Q5Cq2X3MNPaWQZZq1q,2TJ9Q5Cq2X3MNPaWQZZq1q,israeli metal,metal,spotify:track:2TJ9Q5Cq2X3MNPaWQZZq1q,0.00104,0.361,0.837,0.00975,0.368,-5.387,0.042,0.716577157,0.429
Guv'ner,The Hunt,Motorcycle Man,"Guv'ner, Motorcycle Man",spotify:track:13zq1eEfqfypG08NjQM1Au,13zq1eEfqfypG08NjQM1Au,alternative pop|lo-fi,pop,spotify:track:13zq1eEfqfypG08NjQM1Au,0.019,0.354,0.773,0,0.32,-8.636,0.0411,0.587781575,0.582
Esther Phillips,Esther Phillips Sings,You Can't Go Home Again,"Esther Phillips, You Can't Go Home Again",spotify:track:3IJyO7xnm5RzdQQdHxkM2y,3IJyO7xnm5RzdQQdHxkM2y,classic soul|jazz blues|rhythm and blues|soul,blues|jazz|soul,spotify:track:3IJyO7xnm5RzdQQdHxkM2y,0.886,0.448,0.351,0.00954,0.194,-13.586,0.0351,0.557645362,0.403
Cookie & The Cupcakes,Kings of Swamp Pop,Even Though,"Cookie & The Cupcakes, Even Though",spotify:track:21U0X9dEm9GTEbBRV2PhX1,21U0X9dEm9GTEbBRV2PhX1,swamp blues|swamp pop,blues|pop,spotify:track:21U0X9dEm9GTEbBRV2PhX1,0.836,0.422,0.299,3.17E-05,0.128,-16.047,0.0272,0.488795223,0.421
John Surman,Such Winters Of Memory,Saturday Night,"John Surman, Saturday Night",spotify:track:1OF1kMxmCrTCzm8PJOn9ox,1OF1kMxmCrTCzm8PJOn9ox,british jazz|contemporary jazz|ecm-style jazz|jazz saxophone|norwegian contemporary jazz|swedish jazz,jazz,spotify:track:1OF1kMxmCrTCzm8PJOn9ox,0.625,0.412,0.221,0.598,0.0972,-21.484,0.0498,0.484611629,0.167
Lords Of The New Church,Killer Lords,Open Your Eyes,"Lords Of The New Church, Open Your Eyes",spotify:track:5QV5XjedKQJfj4vaEwiWqC,5QV5XjedKQJfj4vaEwiWqC,gothic rock|new wave,rock,spotify:track:5QV5XjedKQJfj4vaEwiWqC,0.00686,0.611,0.872,0.0243,0.0263,-4.658,0.0369,0.543262577,0.789
Beth Hart,My California,Weight Of The World,"Beth Hart, Weight Of The World",spotify:track:3k33N6ZHJN56x8e8IBzRGV,3k33N6ZHJN56x8e8IBzRGV,blues rock|lilith|modern blues,blues|rock,spotify:track:3k33N6ZHJN56x8e8IBzRGV,0.763,0.564,0.234,2.63E-05,0.0768,-11.543,0.0326,0.514850864,0.274
Soundscape UK,This Is Smooth Jazz,Cascade,"Soundscape UK, Cascade",spotify:track:6cj8umkwSHQnogJuh2ewM5,6cj8umkwSHQnogJuh2ewM5,smooth jazz,jazz,spotify:track:6cj8umkwSHQnogJuh2ewM5,0.0937,0.552,0.722,0.938,0.0967,-9.438,0.0303,0.780217959,0.528
Sator,Headquake,Exit,"Sator, Exit",spotify:track:3WTYZk1dBprWaual4pyCDl,3WTYZk1dBprWaual4pyCDl,classic swedish pop|danspunk|swedish alternative rock|swedish punk,pop|rock,spotify:track:3WTYZk1dBprWaual4pyCDl,0.0606,0.336,0.65,0.00362,0.305,-11.128,0.0663,0.445866349,0.222
Faithless,Reverence / Sunday 8pm,Thank You,"Faithless, Thank You",spotify:track:6CG1JIem83XCXWADEZ1LfM,6CG1JIem83XCXWADEZ1LfM,big beat|downtempo|electronica|trip hop,electronica,spotify:track:6CG1JIem83XCXWADEZ1LfM,0.00377,0.558,0.963,0.892,0.937,-8.162,0.0456,0.581367328,0.239
Faith Evans,Something About Faith,Party,"Faith Evans, Party",spotify:track:45OfR7ugJMgbFDuNOVpIq3,45OfR7ugJMgbFDuNOVpIq3,dance pop|deep tropical house|edm|electro house|electropop|norwegian pop|pop|pop edm|tropical house,pop|edm|dance,spotify:track:45OfR7ugJMgbFDuNOVpIq3,0.0448,0.635,0.795,1.48E-05,0.119,-5.089,0.0917,0.465619723,0.404
Nami,Dynasty,Interlude,"Nami, Interlude",spotify:track:4vFV6xJcNn7a3O79acEstV,4vFV6xJcNn7a3O79acEstV,j-pop,pop,spotify:track:4vFV6xJcNn7a3O79acEstV,0.000286,0.397,0.957,0.00552,0.381,-12.983,0.106,0.572623884,0.0793
Auktyon,Легенды Русского Рока,Зима,"Auktyon, Зима",spotify:track:3iUQ83FbAgAej1bm84a15T,3iUQ83FbAgAej1bm84a15T,classic russian rock|russian rock,rock,spotify:track:3iUQ83FbAgAej1bm84a15T,0.341,0.446,0.898,0.00395,0.222,-6.752,0.0409,0.545018432,0.818
Louis Armstrong,The Armstrong collection,Blue Skies,"Louis Armstrong, Blue Skies",spotify:track:4tXIggoYrvPLps76HAMcua,4tXIggoYrvPLps76HAMcua,adult standards|dixieland|harlem renaissance|jazz trumpet|new orleans jazz|swing|vocal jazz,jazz,spotify:track:4tXIggoYrvPLps76HAMcua,0.979,0.584,0.348,0.0293,0.747,-13.07,0.0886,0.77104451,0.831
Jug,Jug,Right Now,"Jug, Right Now",spotify:track:1oxqNTKeLnTBg9InUzbZWn,1oxqNTKeLnTBg9InUzbZWn,dirty south rap|gangster rap|hip hop|houston rap|rap|southern hip hop|trap,hip hop|rap,spotify:track:1oxqNTKeLnTBg9InUzbZWn,0.0118,0.759,0.536,6.85E-05,0.119,-5.998,0.204,0.642495286,0.184
Shaman,Immortal,In the Dark,"Shaman, In the Dark",spotify:track:5TPEaaGxUG8sJOkVXLFi0k,5TPEaaGxUG8sJOkVXLFi0k,brazilian metal|brazilian power metal|brazilian progressive metal|neo classical metal|power metal|progressive metal|progressive power metal,classical|metal,spotify:track:5TPEaaGxUG8sJOkVXLFi0k,0.196,0.163,0.774,0.0001,0.23,-3.94,0.064,0.762139814,0.1
Felony,First Works,My Way,"Felony, My Way",spotify:track:5no39H9gTimavYQo53aBX4,5no39H9gTimavYQo53aBX4,swiss metal,metal,spotify:track:5no39H9gTimavYQo53aBX4,0.025,0.362,0.942,4.28E-05,0.0915,-4.945,0.0829,0.761158865,0.244
Andras,Warlord,Nemesis,"Andras, Nemesis",spotify:track:5AN8DzkWxQgonTDv7JJaby,5AN8DzkWxQgonTDv7JJaby,epic black metal,metal,spotify:track:5AN8DzkWxQgonTDv7JJaby,1.33E-05,0.321,0.845,0.00251,0.0395,-3.557,0.0613,0.347229377,0.142
Tesla,2007-Reel To Reel (Vol. 2),War Pigs,"Tesla, War Pigs",spotify:track:02MtU8MkiCTpqv1jvRoXtj,02MtU8MkiCTpqv1jvRoXtj,album rock|classic rock|glam metal|hard rock|post-grunge|rock|sacramento indie,metal|rock|indie,spotify:track:02MtU8MkiCTpqv1jvRoXtj,0.0026,0.305,0.748,0.000579,0.386,-5.26,0.0615,0.407327113,0.272
Andrew York,Into Dark,Wish,"Andrew York, Wish",spotify:track:4MdTjagRlfVoL5c9Lt5U8g,4MdTjagRlfVoL5c9Lt5U8g,classical guitar|fingerstyle,classical,spotify:track:4MdTjagRlfVoL5c9Lt5U8g,0.992,0.554,0.0191,0.929,0.109,-23.696,0.104,0.362552799,0.193
Max Roach,The Jazz Collection,Lover,"Max Roach, Lover",spotify:track:05HmmtOdDcfNhBoiWxD3yi,05HmmtOdDcfNhBoiWxD3yi,avant-garde jazz|bebop|contemporary post-bop|cool jazz|free jazz|hard bop|jazz|jazz drums|soul jazz,jazz|soul,spotify:track:05HmmtOdDcfNhBoiWxD3yi,0.472,0.36,0.429,7.46E-06,0.137,-13.062,0.0399,0.506864409,0.429
Death,Human [2011 3CD Remastered Edition],Cosmic Sea,"Death, Cosmic Sea",spotify:track:1JiS9XUED8DGFQfmXPB78L,1JiS9XUED8DGFQfmXPB78L,alternative metal|death metal|florida death metal|metal|rock|technical death metal,metal|rock,spotify:track:1JiS9XUED8DGFQfmXPB78L,0.00118,0.179,0.944,0.819,0.126,-6.151,0.176,0.469677899,0.0722
Jon B,Comfortable Swagg,Only One,"Jon B, Only One",spotify:track:321ZFqMZGTBVPFqD0j2PQ3,321ZFqMZGTBVPFqD0j2PQ3,dance pop|hip pop|hollywood|neo soul|pop|r&b|urban contemporary,pop|soul|r&b|dance,spotify:track:321ZFqMZGTBVPFqD0j2PQ3,0.436,0.506,0.453,0,0.161,-6.437,0.0269,0.429526143,0.102
Katatonia,(2001) Last Fair Deal Gone Down,Dispossession,"Katatonia, Dispossession",spotify:track:5nscW4psWPnqAr7v0PX5Ky,5nscW4psWPnqAr7v0PX5Ky,alternative metal|doom metal|gothic metal|melodic death metal|metal|progressive metal|swedish doom metal|swedish metal|swedish progressive metal,metal,spotify:track:5nscW4psWPnqAr7v0PX5Ky,0.00101,0.388,0.758,0.637,0.442,-7.478,0.0312,0.403130081,0.247
David Lehr,Daisy EP,Daisy,"David Lehr, Daisy",spotify:track:1Se9CCPymsyXI4DQBUZhkB,1Se9CCPymsyXI4DQBUZhkB,alternative pop rock,pop|rock,spotify:track:1Se9CCPymsyXI4DQBUZhkB,0.824,0.343,0.244,0.000141,0.127,-10.81,0.0307,0.625998307,0.284
Eagles,The Complete Greatest Hits (CD 1),Take It Easy,"Eagles, Take It Easy",spotify:track:4yugZvBYaoREkJKtbG08Qr,4yugZvBYaoREkJKtbG08Qr,album rock|classic rock|country rock|folk rock|heartland rock|mellow gold|rock|soft rock|yacht rock,rock|folk,spotify:track:4yugZvBYaoREkJKtbG08Qr,0.343,0.575,0.67,4.95E-06,0.129,-10.39,0.0318,0.623467546,0.74
Winter Moods,Morning Ale,Lay Down,"Winter Moods, Lay Down",spotify:track:6vzcrjfhDvth04P0wNOUce,6vzcrjfhDvth04P0wNOUce,maltese pop,pop,spotify:track:6vzcrjfhDvth04P0wNOUce,7.58E-06,0.423,0.787,0.000591,0.119,-7.677,0.0336,0.47030947,0.443
Black Flag,The First Four Years,I've Had It,"Black Flag, I've Had It",spotify:track:5b0kcwMjAES1SKEHBxQHAJ,5b0kcwMjAES1SKEHBxQHAJ,alternative rock|hardcore punk|post-hardcore|punk,rock,spotify:track:5b0kcwMjAES1SKEHBxQHAJ,0.557,0.364,0.776,0,0.378,-11.74,0.0575,0.405535424,0.446
Jacco Gardner,Cabinet of Curiosities CDS,The Riddle,"Jacco Gardner, The Riddle",spotify:track:5jRGqYSymCsom7Oe2JIukI,5jRGqYSymCsom7Oe2JIukI,baroque pop|dutch indie rock|neo-psychedelic|psychedelic pop,pop|rock|indie,spotify:track:5jRGqYSymCsom7Oe2JIukI,0.321,0.584,0.702,0.000864,0.0908,-4.172,0.0276,0.627095717,0.525
The Deadly Snakes,Action Like Charles Bronson: Best of Hardcore Hip Hop Vol. 2,Wild West,"The Deadly Snakes, Wild West",spotify:track:0LkXyFqwRqTrIjb2Q2x0ds,0LkXyFqwRqTrIjb2Q2x0ds,alternative roots rock|punk blues,blues|rock,spotify:track:0LkXyFqwRqTrIjb2Q2x0ds,0.0357,0.732,0.697,0,0.869,-7.767,0.342,0.417136612,0.723
Sonny Terry & Brownie McGhee,The 1958 London Sessions,Hooray,"Sonny Terry & Brownie McGhee, Hooray",spotify:track:3xfuHUa9CYliO4u6Pg33ti,3xfuHUa9CYliO4u6Pg33ti,acoustic blues|blues|country blues|harmonica blues|piedmont blues|traditional blues,blues|edm,spotify:track:3xfuHUa9CYliO4u6Pg33ti,0.937,0.741,0.518,0.00467,0.65,-12.669,0.355,0.506532947,0.609
Esther Phillips,For All We Know,Caravan,"Esther Phillips, Caravan",spotify:track:0yUeXX9J6QWa30sF17eHcb,0yUeXX9J6QWa30sF17eHcb,classic soul|jazz blues|rhythm and blues|soul,blues|jazz|soul,spotify:track:0yUeXX9J6QWa30sF17eHcb,0.0696,0.579,0.505,0.0974,0.124,-12.98,0.0307,0.562451568,0.949
PLASTIC GIRL IN CLOSET,ekubo,Bang!,"PLASTIC GIRL IN CLOSET, Bang!",spotify:track:14KV8YcGQIfescgqHGvnIX,14KV8YcGQIfescgqHGvnIX,japanese dream pop|japanese post-rock|japanese shoegaze,pop|rock,spotify:track:14KV8YcGQIfescgqHGvnIX,2.17E-05,0.413,0.923,0.875,0.279,-6.358,0.0405,0.398547836,0.692
Guster,Live 1997-10-31 - Boston,Perfect,"Guster, Perfect",spotify:track:0FQZpXz51YF1CFa2wRLblk,0FQZpXz51YF1CFa2wRLblk,boston rock|indie pop|neo mellow|pop rock,pop|rock|indie,spotify:track:0FQZpXz51YF1CFa2wRLblk,0.524,0.879,0.564,0.00248,0.0878,-8.874,0.0304,0.501081732,0.615
Wave in Head,The Voice in Me - Album,Gone,"Wave in Head, Gone",spotify:track:4GcpeTi5LSRpMLpfoKTXbc,4GcpeTi5LSRpMLpfoKTXbc,neo-synthpop,pop,spotify:track:4GcpeTi5LSRpMLpfoKTXbc,0.124,0.662,0.797,0.0042,0.0566,-10.533,0.0441,0.425503801,0.575
Frank Zappa,Apostrophe (’) / Over‐Nite Sensation,Uncle Remus,"Frank Zappa, Uncle Remus",spotify:track:4PPwkLq2ld1k09Bl5NkyZB,4PPwkLq2ld1k09Bl5NkyZB,album rock|art rock|experimental|hard rock|instrumental rock|jazz fusion|jazz rock|progressive rock|psychedelic rock|rock|symphonic rock|zolo,rock|jazz,spotify:track:4PPwkLq2ld1k09Bl5NkyZB,0.034,0.484,0.66,0.0812,0.0893,-11.163,0.0358,0.352026625,0.742
The Game,Unreleased,Beautiful Day,"The Game, Beautiful Day",spotify:track:1ZpA4lUp8LkKtouz6bm2IK,1ZpA4lUp8LkKtouz6bm2IK,glam rock|rock,rock,spotify:track:1ZpA4lUp8LkKtouz6bm2IK,0.639,0.472,0.234,0,0.128,-10.807,0.0364,0.347457817,0.343
Escape the Fate,Dying Is Your Latest Fashion,Friends And Alibis,"Escape the Fate, Friends And Alibis",spotify:track:0k8tLnji3houPJgcljsSIy,0k8tLnji3houPJgcljsSIy,alternative metal|metalcore|pixie|pop punk|screamo,metal|pop,spotify:track:0k8tLnji3houPJgcljsSIy,0.0111,0.235,0.953,0,0.334,-3.946,0.127,0.856019852,0.373
Soen,Cognitive,Fraccions,"Soen, Fraccions",spotify:track:1pG19F0kNBhzTACZrDnD2W,1pG19F0kNBhzTACZrDnD2W,alternative metal|progressive metal|swedish progressive metal,metal,spotify:track:1pG19F0kNBhzTACZrDnD2W,0.00969,0.651,0.803,0.000351,0.167,-6.127,0.0357,0.546384595,0.593
Cocteau Twins,Lullabies To Violaine Volume 1,Hitherto,"Cocteau Twins, Hitherto",spotify:track:5iQyYq1xBFpHu8arhDdwwP,5iQyYq1xBFpHu8arhDdwwP,alternative rock|art pop|art rock|chamber psych|dance rock|dream pop|ethereal wave|melancholia|new wave|post-punk|scottish indie|shoegaze|slowcore,pop|rock|indie|dance,spotify:track:5iQyYq1xBFpHu8arhDdwwP,4.48E-05,0.248,0.677,0.672,0.317,-12.177,0.0804,0.56573036,0.208
Josquin des Prez,Medieval & Gregorian Chant,Kyrie,"Josquin des Prez, Kyrie",spotify:track:5rdrqIYrtDPdjeVOpMeCgF,5rdrqIYrtDPdjeVOpMeCgF,classical|early music|franco-flemish school|renaissance,classical,spotify:track:5rdrqIYrtDPdjeVOpMeCgF,0.987,0.116,0.179,0.814,0.131,-20.657,0.0464,0.360904445,0.0463
John Wayne,100 Reggae & Ska Hits,Hey Hey,"John Wayne, Hey Hey",spotify:track:0cL062AvJ1jwGid8WK28Z9,0cL062AvJ1jwGid8WK28Z9,deep christian rock,rock,spotify:track:0cL062AvJ1jwGid8WK28Z9,0.00099,0.51,0.9,1.59E-05,0.235,-7.051,0.0487,0.555965653,0.613
Barbra Streisand,Higher Ground,If I Could,"Barbra Streisand, If I Could",spotify:track:55Geok0u1uKfz6bygVJpfk,55Geok0u1uKfz6bygVJpfk,adult standards|mellow gold|soft rock,rock,spotify:track:55Geok0u1uKfz6bygVJpfk,0.93,0.287,0.348,8.40E-06,0.119,-10.773,0.034,0.627713849,0.156
신화,Vol.5 - Perfect Man,Reason,"신화, Reason",spotify:track:5eJRTdRARnftFSHiW5iopT,5eJRTdRARnftFSHiW5iopT,k-pop|k-pop boy group,pop,spotify:track:5eJRTdRARnftFSHiW5iopT,0.0504,0.769,0.936,0,0.094,-4.923,0.126,0.430193547,0.76
